INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (186, 1, 1, 6, 1000, TO_DATE('2024-01-01','YYYY-MM-DD'), 51.5, 'Agendada', 1, 25.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (309, 2, 2, 129, 1123, TO_DATE('2024-02-11','YYYY-MM-DD'), 133.5, 'Agendada', 1, 66.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (310, 2, 2, 129, 1124, TO_DATE('2024-02-11','YYYY-MM-DD'), 135.0, 'Realizada', 1, 67.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (311, 2, 2, 129, 1125, TO_DATE('2024-02-11','YYYY-MM-DD'), 136.5, 'Cancelada', 1, 68.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (312, 3, 3, 132, 1126, TO_DATE('2024-02-12','YYYY-MM-DD'), 135.5, 'Agendada', 1, 67.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (313, 3, 3, 132, 1127, TO_DATE('2024-02-12','YYYY-MM-DD'), 137.0, 'Realizada', 1, 68.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (314, 3, 3, 132, 1128, TO_DATE('2024-02-12','YYYY-MM-DD'), 138.5, 'Cancelada', 1, 69.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (315, 4, 4, 135, 1129, TO_DATE('2024-02-13','YYYY-MM-DD'), 137.5, 'Agendada', 1, 68.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (316, 4, 4, 135, 1130, TO_DATE('2024-02-13','YYYY-MM-DD'), 139.0, 'Realizada', 1, 69.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (317, 4, 4, 135, 1131, TO_DATE('2024-02-13','YYYY-MM-DD'), 140.5, 'Cancelada', 1, 70.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (318, 5, 5, 138, 1132, TO_DATE('2024-02-14','YYYY-MM-DD'), 139.5, 'Agendada', 1, 69.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (319, 5, 5, 138, 1133, TO_DATE('2024-02-14','YYYY-MM-DD'), 141.0, 'Realizada', 1, 70.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (320, 5, 5, 138, 1134, TO_DATE('2024-02-14','YYYY-MM-DD'), 142.5, 'Cancelada', 1, 71.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (321, 6, 6, 141, 1135, TO_DATE('2024-02-15','YYYY-MM-DD'), 141.5, 'Agendada', 1, 70.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (322, 6, 6, 141, 1136, TO_DATE('2024-02-15','YYYY-MM-DD'), 143.0, 'Realizada', 1, 71.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (323, 6, 6, 141, 1137, TO_DATE('2024-02-15','YYYY-MM-DD'), 144.5, 'Cancelada', 1, 72.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (324, 7, 7, 144, 1138, TO_DATE('2024-02-16','YYYY-MM-DD'), 143.5, 'Agendada', 1, 71.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (325, 7, 7, 144, 1139, TO_DATE('2024-02-16','YYYY-MM-DD'), 145.0, 'Realizada', 1, 72.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (326, 7, 7, 144, 1140, TO_DATE('2024-02-16','YYYY-MM-DD'), 146.5, 'Cancelada', 1, 73.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (327, 8, 8, 147, 1141, TO_DATE('2024-02-17','YYYY-MM-DD'), 145.5, 'Agendada', 1, 72.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (328, 8, 8, 147, 1142, TO_DATE('2024-02-17','YYYY-MM-DD'), 147.0, 'Realizada', 1, 73.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (329, 8, 8, 147, 1143, TO_DATE('2024-02-17','YYYY-MM-DD'), 148.5, 'Cancelada', 1, 74.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (330, 9, 9, 150, 1144, TO_DATE('2024-02-18','YYYY-MM-DD'), 147.5, 'Agendada', 1, 73.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (331, 9, 9, 150, 1145, TO_DATE('2024-02-18','YYYY-MM-DD'), 149.0, 'Realizada', 1, 74.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (332, 9, 9, 150, 1146, TO_DATE('2024-02-18','YYYY-MM-DD'), 150.5, 'Cancelada', 1, 75.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (333, 10, 10, 150, 1147, TO_DATE('2024-02-19','YYYY-MM-DD'), 149.5, 'Agendada', 1, 74.75, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (334, 10, 10, 150, 1148, TO_DATE('2024-02-19','YYYY-MM-DD'), 151.0, 'Realizada', 1, 75.5, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
INSERT INTO TB_FTO_CONSULTA (SK_ID_PESSOA, SK_ID_LOJA, SK_ID_ANIMAL, SK_ID_TEMPO, NR_CONSULTA, DT_CONSULTA, VL_TOTAL_CONSULTA, ST_CONSULTA, NR_ITEM_CONSULTA, VL_UNIT_SERVICO, QT_SERVICO, ST_ITEM_SERVICO, VL_DESCONTO, DS_DESCONTO, NM_FONTE_DADOS, DT_CARGA, ID_PROCESSO_ETL) VALUES (335, 10, 10, 150, 1149, TO_DATE('2024-02-19','YYYY-MM-DD'), 152.5, 'Cancelada', 1, 76.25, 1, 'P', 0.0, 'Promo', 'Sistema_CONVERTIDO', SYSDATE, 1);
